Replicate,Row,Column,GenotypeID,DaysToPollen,DaysToSilk,RootLodgingPct,StalkLodgingPct,LeafAngle,PoorGerm,PotentialPollenContamination,EarsPerPlant,CobWeightGrams,HundredKernelMassGrams,GrainPercentMoisture,EarLengthCM,EarWidthCM,EarFilledLengthCM,KernelRowNumber,KernelsPerRow,PercentFill,SouthernRustSeverityScore,LeafAreaIndex,LeafLengthCM,LeafWidthCM,PlantHeightCM,ExtantLeafNumber1,NodesWithBraceRoots,TillersPerPlant,ExtantLeafNumber2,BranchesPerTassel,TasselLengthCM,BranchZoneLengthCM,TasselSpikeLengthCM,TotalGrainMassGrams
2,36,22,MS116,67,77,100,0,34,N,N,0.625,6.04,28.51,?,7.9,3.2,7.2,9.2,12.8,91.1,?,3.54,73.25,9.25,169,12,0.33,0,13.33,12.33,30.1,6.73,23.37,73.5
2,36,23,B109,76,77,0,0,30.7,N,N,1,13.76,22.36,9.2,12.5,3.75,11.58,15.67,28.67,92.6,1,3.92,74.75,9.3,192,14,2,0,16.33,8.67,30.27,8.13,22.13,683.8
2,36,24,A155,65,67,50,90,?,N,N,1,8.72,23.92,?,8.25,3.75,7.75,15,18.67,93.9,?,3.85,68.25,8.9,147,10.5,1,0,11.33,8,30.83,9.3,21.53,393.5
2,36,25,B97,72,76,100,0,43,N,N,1,15.62,29.25,8.7,12.5,3.75,12.08,13.33,23.17,96.6,2.5,4.08,67,9.8,154,11,2.33,0,14.67,15.33,36.9,9.13,27.77,641.4
2,36,26,Sg_18,72,78,100,0,66,N,N,1,25.24,11.18,8.4,13.5,2.67,12,18.67,30.33,88.9,1,4.07,87.25,6.5,177,14,1.33,0,15.33,20.33,32.57,13.07,19.5,366.1
2,36,27,DKMBZA,73,76,0,0,32.3,N,N,1,10.92,18.97,9.7,15.42,3.25,14.33,14.33,37,92.9,1.5,4.81,82,8.8,140,12,1,0,14,10,35.43,8.17,27.27,578.8
2,36,28,PHR55,77,77,10,0,18.2,N,Y,0.875,16.91,18.22,9,13.33,3.75,12.33,15.33,26.5,92.5,2,3.94,77.5,8.3,183,15,0.33,0,15,12.33,30.73,8.73,22,485.3
2,37,1,B97,73,79,100,0,41.1,N,N,1,13.8,28.95,8.2,11.67,4.08,11.17,13.33,21.5,95.7,2,4.66,67.25,9.1,173,12.5,1.67,0,13.33,11.33,33.73,7.03,26.7,551.4
2,37,2,4722,84,86,100,0,33.6,N,N,1,12.22,10.33,?,14.08,3.33,12.92,14.17,24.83,91.8,3,4.82,82.25,9.55,180.5,14,2.33,0,17,13.67,31.57,12.27,19.3,231.7
2,37,3,PHR03,79,81,0,0,31.8,N,N,1,17.68,20.1,8.7,17.17,4,15.08,15,33.67,87.8,2,3.23,75.75,9.1,188.5,13.5,1,0,15,12.33,34.97,11.07,23.9,502.6
2,37,4,L_155,69,71,0,1,44.1,N,N,1,13.26,21.96,9.1,12.83,3.92,11.58,14.33,24,90.3,2.5,3.22,79.25,6.9,149,10.5,1,0,14.67,8,34,7.93,26.07,529
2,37,5,NQ508,73,77,0,0,33.1,N,N,1,13.46,31.54,8.6,11.33,4.08,10.42,12.33,19.5,92,2.5,3.69,65.5,8.05,159,11.5,1.67,0,13.67,5.67,29.9,6.9,23,524.8
2,37,8,K4,86,89,0,95,22.6,N,N,1,6.94,25.55,?,13.67,3.33,11.33,11,17.83,82.9,1.5,4.25,84.75,9.15,184.5,13.5,1,0,16,23,33.67,10.5,23.17,288.7
2,37,9,Va59,73,83,0,2,21.2,N,N,1.125,7.75,33.96,?,9.33,3.5,9,11.17,15.5,96.5,1,3.69,75.25,7.7,161.5,11.5,1,0,12.33,13,28.73,8.9,19.83,346.6
2,37,10,PHN73,71,73,0,1,35.4,N,N,1,17,30.28,8.1,14.25,4,12.83,13.17,20.67,90,3,4.39,73.25,9.3,172,11.5,1.33,0,14,4,35.53,6.67,28.87,483.3
2,37,11,PHJ89,69,71,0,1,34.6,N,N,1,9.42,29.85,8.6,12,3.58,11.33,13,21.83,94.4,2,3.66,65.25,8.75,173.5,12,1.33,0,14.33,2.33,31.43,3.47,27.97,487.3
2,37,12,M162W,91,91,0,5,40.7,N,N,1,9.52,39.51,?,10.92,4,9.33,13.83,14.33,85.4,1,5.29,73.75,9.75,179,17,1,0,17.33,8.33,30.5,7.07,23.43,395
2,37,13,GE54,80,86,0,20,29.5,N,N,1,12.06,21.47,?,10.5,4.08,9.42,15.67,19.5,89.7,2,4.48,79.5,9.6,164,12,2.67,0,13.33,13.33,27.43,14.23,13.2,408.3
2,37,14,PHTM9,67,67,0,0,?,N,N,1,9.15,24.34,8.3,12.08,3.08,11.42,13.33,25.17,94.5,?,4.1,71,8.05,177.5,11,1,0,13.67,2.33,32.9,14.33,18.57,547.6
2,37,15,N215,77,78,2,0,29.4,N,N,1,13.73,25.05,7.9,11.25,3.92,10.08,18.33,18.83,89.6,1,4.65,80.25,9.9,180.5,13,0.67,0,15,15.33,29.4,9.33,20.07,536.7
2,37,16,PHK56,71,78,0,0,37.7,N,N,1,9.75,28.27,8.7,13.25,4,12.42,14.33,25.5,93.7,1,4.36,68.25,9.65,177,12.5,1,0,14.33,4.67,35.7,7.17,28.53,718.2
2,37,17,B97,72,78,80,0,40.6,N,N,1,15.13,29.82,8.3,12.92,4.17,12.92,13.67,24.33,100,2.5,5.03,66.5,9.3,170,11.5,2.33,0,14.33,12,32.27,7.8,24.47,625.7
2,37,18,N200,79,83,30,0,25.2,N,N,1,12.94,26.36,?,15.33,3.5,14.58,12.83,26.83,95.1,1,4.2,88.25,8.4,183,15.5,1.33,0,15,3.67,35.97,5.73,30.23,400.9
2,37,19,PHW03,69,69,5,0,21.9,N,N,1.125,12.07,26.13,7.8,12,3.92,11.25,14.5,23.67,93.8,2.5,4.47,73.5,9.5,188,13,1,0,12.33,2.33,29.13,4.17,24.97,625.8
2,37,20,B97,77,79,0,10,44.2,N,N,1,15.68,33.45,8.1,13.42,4.08,13.33,13,22.5,99.3,2,4.99,68.25,9.55,190,13,2,0,14.33,14.67,37.2,8.57,28.63,628.5
2,37,21,LH215,77,79,20,0,36.9,N,N,1,13.72,27.97,8.4,12.5,4,10.58,12.67,20.17,84.6,1,4.52,76.75,7.1,177.5,12.5,1,0,14.33,3.33,30.33,6.43,23.9,451.5
2,37,22,PHV07,80,79,0,0,26.8,N,N,1,10.69,23.26,?,14.33,3.53,12.92,12.33,26.33,90.2,1,3.9,66.25,7.75,167.5,14,0.33,0,16.33,0.33,27.9,0,27.9,475.5
2,37,23,PHG80,71,73,0,0,28.5,N,N,1,18.18,28.17,8.8,14.67,4.17,14.17,13.33,25,96.6,2,4.21,69.25,9.5,149.5,11,1,0,14.33,3,23.65,3.7,19.95,619.6
2,37,25,LH200,71,73,0,2,31,N,N,1,13.72,28.14,8.6,13.67,4.17,13.33,12.67,26.67,97.5,2,3.64,76.75,8.35,173.5,11.5,1.33,0,14,4,27.07,7.03,20.03,651.7
2,37,26,6M502,77,78,0,5,28.9,N,Y,1,15.77,23.47,9.4,15.58,3.58,14.92,14.67,28.5,95.8,1,5.22,81,9.65,180.5,12,1.67,0,14.67,14.33,39.1,10.33,28.77,652.9
2,37,27,H14,77,86,0,60,19.3,N,N,1,12.98,21.14,?,16.75,3.58,13.58,12.83,23.33,81.1,2,3.63,78.5,9.7,196,12.5,1.33,0,14.33,20.67,36.03,11.87,24.17,362.3
2,37,28,PHN46,77,76,20,0,25.7,N,N,1,13.77,24.6,9.2,12.83,4.17,11.17,13.33,21.67,87.1,2,3.61,63.75,9.35,181.5,12,1.33,0,14,5.67,34.03,8.63,25.4,494.3
2,38,1,MM501D,77,81,100,0,32.9,N,N,1,9.3,22.73,7.9,11.67,4.17,11.67,13.67,25.5,100,2.5,4.24,78.5,8.65,144.5,12.5,1.33,0,15,6.33,26.53,4.47,22.07,571.1
2,38,2,L_135,65,69,0,0,?,N,N,1,10.53,22.6,8.1,13.75,4,12.92,13,26.33,94,3,3.29,74.25,7.85,142,10,0,0,11.33,10.33,30.87,10.63,20.23,516.2
2,38,3,PHR36,77,77,0,0,?,N,N,1,10.06,23.68,?,12.58,3.83,11.92,13,22,94.8,1.5,3.4,66.25,8.85,169.5,12.5,1,0,14,14.67,34.67,8.2,26.47,425.3
2,38,4,Il14H,71,77,100,0,?,N,N,1,7.35,20.13,?,10.08,4.08,10.08,13.67,20.17,100,3,3.09,84.25,7.55,174,11,0,0,13,11.33,41.6,14.17,27.43,337.2
2,38,5,B46,79,81,0,10,42.8,N,N,1,21.07,23.9,?,15,4.17,13.67,13.83,24.17,91.1,1,4.44,80,9.95,184,15,1.67,0,16.67,8.67,30.2,8.93,21.27,478.8
2,38,6,LH250,77,78,0,0,27,N,N,1,19.58,28.37,7.9,11.67,4.58,11.17,14.33,21.5,95.7,2,4.89,73,10.2,193,14,1.33,0,14,10,29.53,5.43,24.1,665.1
2,38,7,YE-CHI-HUNG,71,72,0,100,?,N,Y,0.625,14.28,17.26,?,13.6,4.2,13.4,12.4,25.2,98.5,?,3.84,71.25,7.5,193.5,12.5,2.67,0,14.67,15,28.43,13,15.43,264.1
2,38,8,B97,76,79,0,5,42.6,N,N,1,13.97,29.45,7.9,12.42,4.33,12.33,12.67,23.17,99.3,1,4.07,65.25,9.7,165,11.5,2,0,13.33,13,26.93,7.33,19.6,581.6
2,38,10,B75,72,78,0,60,44.2,N,N,0.875,17.58,28.87,7.3,14.75,4.08,14.33,14.17,23.67,97.2,1,4.69,77.5,7.1,178,13,2.33,0,14.33,1.67,30.17,3.13,27.03,569.9
2,38,11,PHG39,77,76,0,2,14.9,N,N,1.125,12.82,24.12,8.3,15.08,4,13.08,15,21.5,86.7,2.5,4.16,76.75,8.35,191,14,1,0,14.33,4.67,32.03,8.8,23.23,548.5
2,38,12,NC302,79,81,0,0,21.4,N,N,1.125,7.38,32.36,?,12.58,3.75,12.17,10,16.83,96.7,1,3.73,76.75,10,156,14.5,1,0,13.67,12,29,9.5,19.5,356
2,38,13,MQ305,67,65,0,0,60,N,N,1,14.17,26.11,8.4,14,3.92,13,13,22.67,92.9,3,2.66,70.75,7.7,165,11,1,0,8.33,8.67,20.27,10.77,9.5,509.8
2,38,14,N542,72,76,0,2,31.8,N,Y,1,16.73,35.19,?,14.75,4,14.67,12,24.5,99.5,1.5,4.51,84.75,9.75,161,12,1.33,0,14,?,?,?,?,539.6
2,38,15,LH198,73,76,0,0,15.2,N,N,1,16.7,28.9,8,13.75,4.5,13.33,14.33,27,96.9,2,3.69,81.5,6.95,190,13,1.67,0.33,12.67,?,?,?,?,810
2,38,16,H105W,71,76,0,0,?,N,N,1,15.41,22.95,?,13.08,4.25,13,15.5,20.83,99.4,2.5,4.09,86.5,7.2,166.5,14,1.67,0,13.67,?,?,?,?,545.8
2,38,17,MBST,73,76,0,2,18.6,N,N,1,14.28,27.92,8.4,16.17,4.17,15.67,12.67,30.17,96.9,1,4.82,83.25,8.3,164,12,1.33,0,11,?,?,?,?,714.4
2,38,18,Bei_10_=_North_10,73,76,0,0,33.3,N,N,1,8.37,23.45,8.9,10.58,4.25,10.58,15,23,100,1.5,3.94,81.75,8.75,165,13,3,0,14,?,?,?,?,538.5
2,38,19,N527,72,81,0,5,41,N,N,1,16.47,20.36,8.3,12.92,4.25,11.67,15.17,21.67,90.3,2,5.35,93.25,7.1,158,12.5,1,0,13.33,11,41.6,22.3,19.3,385.5
2,38,20,PHN18,78,78,0,5,13.9,N,N,1,13.64,19.16,8.2,13.5,4.17,12.75,16,25.33,94.4,2,4.01,73,9.05,188,14.5,1.33,0,13,6,32.8,27.9,4.9,511.9
2,38,21,B88,79,86,0,5,31.2,N,N,1,15.64,31,?,18.25,3.08,13.58,8.5,8.17,74.4,1,4.71,76.75,9.35,178.5,15.5,2,1,14.33,18,28.7,26.5,2.2,123.2
2,38,22,NC250,78,79,0,100,41.1,N,N,1,15.58,23.13,7.5,11.67,4,10.83,14.5,20,92.8,1,5.08,64.75,6.5,157.5,14,1.33,0,15.33,3,28.2,27.3,0.9,391.7
2,38,23,INBRED_2-687,76,79,100,0,37.2,N,N,1,4.86,18.15,?,6.83,3.83,6.67,16,15.33,97.7,1,3.87,77.75,7.05,176,12,1,0,14,11,34.8,30.9,3.9,229.9
2,38,24,S_56,60,63,95,0,?,N,N,1,7.36,23.41,?,11.42,3.33,10.83,10,14.67,94.8,?,3.33,73.25,7.8,120,8,1,0,10,6,29,12.6,16.4,214.3
2,38,25,PHR62,71,76,50,0,33.8,N,N,1,21.81,24.06,7.5,15.17,4.67,14.67,15,31,96.7,3.5,3.58,78,9,186.5,12,1.33,0,13.33,8,35.87,15.1,20.77,730.6
2,38,26,Pa468,69,77,100,0,?,N,N,1,12.14,24.55,?,13,4.08,12,11.33,20.83,92.3,?,?,79.75,8.05,?,11,1,0,13,14,34.3,12.57,21.73,376.9
2,38,27,LH190,77,78,75,0,31,N,N,1,12.49,24.35,8.3,13.25,4.08,13.25,14.67,24.67,100,2,3.94,75,7.45,183.5,13,1.67,0,12,6,33.37,11.9,21.47,615.4
2,38,28,ND287,63,65,0,5,?,N,N,1,13.53,17.87,?,12.08,3.75,9,12.67,14.42,74.5,?,2.55,63.6,7.5,138,10.5,1,0,12.33,11,31.3,10.2,21.1,280.7
2,39,1,R134,79,82,0,10,25.4,N,N,1,14.97,27.71,9.7,12.33,3.83,11.5,15.5,18,93.3,2,3.68,79.75,9,210.5,15,1,0,16.67,26.67,31.3,14.33,16.97,496.9
2,39,2,W8555,76,77,0,2,15.7,N,N,1,16.14,18.21,9.2,12.92,3.92,12.08,16.67,30,93.5,1,3.36,84.5,7,192,14.5,1.67,0,16,9.33,26.6,9.13,17.47,706.9
2,39,3,A344,63,64,0,100,?,N,N,1,9.75,20.93,?,10.42,3.5,9.08,14,19.67,87.1,?,3.13,53.25,7,124,10,0,0,13.67,11.33,29.2,6.7,22.5,342.4
2,39,4,NY6371,78,81,50,20,37.1,N,N,1,16.95,25.05,9,13.5,4,12.92,14.67,19.67,95.7,2,4.02,85,7.55,190.5,12.5,0.33,0,14.33,10.33,33.4,11.13,22.27,503.4
2,39,5,B97,77,81,100,1,38.7,N,Y,1,15.7,31.15,8.8,13.17,4.17,12.58,13,22.5,95.5,3,3.32,69.25,10,178.5,12.5,2,0,14.33,12.33,32.17,8.5,23.67,581.7
2,39,6,PHR31,73,78,100,0,30.4,N,N,1,15.03,23.29,9,16.42,3.83,14.42,14.33,24.67,87.8,1.5,3.48,79.75,8.75,165,13,2.33,0,16,9,36.03,9.53,26.5,604.5
2,39,7,NS501,71,73,20,30,49.2,N,N,1,8.32,24.76,8.6,13.08,3.92,11.58,12.33,26.83,88.5,2.5,3.61,74.25,6.2,162.5,13,1,0,15.33,13,26.03,10.77,15.27,489.9
2,39,8,OQ603,68,71,0,0,33.6,N,N,1,15.05,26.21,8.4,12.08,4,11.75,12,22.33,97.3,2,3.54,72.5,6.8,163.5,12,1,0,14.33,6.33,28,6.63,21.37,528.2
2,39,9,PHT69,69,71,0,5,33.5,N,N,1,16.31,29.51,8.4,14.25,3.83,13.92,14.17,25.67,97.7,2,3.05,74.25,7.5,171.5,12.5,1,0,15.67,3,33.53,4.27,29.27,770.1
2,39,10,PHM81,61,61,0,0,?,N,N,1,14.09,19.64,8.7,14.08,3.92,12.92,13,29.83,91.8,?,2.92,61.25,9.25,114,9,1,0,11.67,9.67,22.8,6.03,16.77,536.1
2,39,11,MBPM,77,77,0,1,34.5,N,N,1,12.31,16.87,9.1,14.5,3.42,13.92,16,27.67,96,2,2.95,67.25,8.1,182.5,13.5,1,0,15.33,5.33,32.73,6.67,26.07,517.2
2,39,12,PHJ40,65,64,0,0,45.4,N,N,1,17.88,27.22,7.9,13.42,4,13.17,11.67,26.5,98.1,2,3.85,71,8.2,151,12,1,0,13.67,4.33,31.03,5.07,25.97,588.9
2,39,13,W601S,71,79,0,100,49.2,N,N,1,10.13,23,?,11.17,3,10.83,10.67,19.67,97,2,2.86,72.5,8.55,142,11.5,1,0,13.67,10.67,28.87,6.23,22.63,317.8
2,39,14,PHJ33,71,72,0,30,19.4,N,N,1,25.36,22.34,9.5,16.17,4.33,13.83,13.17,28.67,85.5,2,2.8,67.5,8.6,175,12,1,0,14.67,14.67,31.63,9.13,22.5,736.8
2,39,15,PHKE6,67,69,20,0,36.3,N,N,1,8.29,27.59,8.9,11,3.83,10.25,15.67,19.67,93.2,1,3.48,74.5,9.4,170,11,1,0,13,17,23.73,10.5,13.23,605.6
2,39,16,PHV57,67,68,0,1,32.2,N,N,1,19.24,27.55,8,13.92,4.25,12.92,13.17,27.83,92.8,2,5.01,79.25,9,162.5,11.5,1,0,14,10.67,28.93,7.8,21.13,673.2
2,39,17,K41,73,79,100,2,34.2,N,N,1,24.57,26.77,?,13.58,3.75,12.58,15.5,20.5,92.6,2,3.24,77.75,8.95,185,12.5,1,0,15.67,21,40.43,14.57,25.87,474.3
2,39,18,B97,77,79,90,0,52.4,N,Y,1.125,15.93,31.06,8.7,12,3.58,11.75,13.33,21.67,97.9,1.5,3.47,68.75,9.3,177,13,2,0,14.67,12,32.83,7.5,25.33,667.2
2,39,19,L_139,71,72,0,0,26.5,N,N,1,12.62,28.9,8.4,12.25,3.83,9.92,15,18.33,81,1.5,4.83,75.5,8,193,13,2.33,0,14.33,10,28.97,8,20.97,462.7
2,39,20,38-11,85,89,100,0,34.2,N,N,1,14.38,23.67,6.8,13,3.58,6.83,7.5,10,52.5,2,2.66,87,6.9,215,15.5,2,0.33,15.33,10.67,36.83,10.37,26.47,334.8
2,39,21,A258,73,77,0,60,?,N,N,1,16.23,12.76,?,13.17,3.5,12.08,16.33,30.83,91.7,?,3.39,74,11.4,151.5,13,1,0,12,10.67,23.1,6.97,16.13,435.6
2,39,22,NC258,81,83,100,0,28.1,N,N,1,12.37,27.66,?,10.83,4,10.33,14.33,18.67,95.4,2,3.31,90.5,7.95,175,14.5,0,0,13,8.67,21.8,5.6,16.2,460.9
2,39,23,WIL901,77,79,50,20,37.6,N,N,1,11.78,29.67,?,15.08,3.75,14.08,10.67,24.33,93.4,2,3,75.25,9.8,195,13,0.67,0,11.33,9,44.97,9.17,35.8,476.5
2,39,24,K150,71,76,0,50,28.7,N,N,1,18.01,27.28,?,12.25,4.42,12.25,13.67,22.67,100,2,4.56,76.25,9.3,183,14.5,1,0,13.33,14.67,33.07,9.9,23.17,557.7
2,39,25,LH191,71,72,0,5,28.8,N,N,1,21.23,26.83,8.6,14.42,4.75,13.75,16.67,30.33,95.4,2,3.84,80.25,8.3,169.5,12,1.33,0,14,9,30,8.1,21.9,867.8
2,39,26,PHVA9,68,71,0,0,29.4,N,N,1,15.21,25.87,8.6,14.5,4.17,13.17,13.67,27.5,90.8,1,3.69,76.75,9.3,192,11.5,1,0,13.67,3,32.55,6.5,26.05,731.2
2,39,27,LH160,63,65,50,0,48.4,N,N,1,19.26,25.01,?,14.17,3.58,12.25,12,18.33,86.5,?,3.92,63.5,7.55,169.5,11.5,1,0,13,10.67,30.83,7.13,23.7,283.7
2,39,28,B97,78,78,0,40,36.9,N,Y,1,13.92,27.28,8.8,13.17,4.17,13,13,23.17,98.7,3,4.31,65.25,11.2,181.5,13,1.33,0,13.67,13.33,35.27,7.9,27.37,535.3
2,40,1,PHG83,71,75,0,0,21.5,N,N,1,14.56,22.76,7.9,15.67,4,14.83,12.67,29.67,94.6,2.5,3.37,69,8,160,12,2,0,12.67,9.5,37.12,12.87,24.25,601
2,40,2,DKMBNA,67,75,30,0,34.6,N,N,1,17.01,28.41,7.5,14.75,4.17,13.58,11,27,92.1,1.5,2.85,72.25,8,189.5,12,1.67,0,12.33,7.67,33.97,10.35,23.62,565.9
2,40,3,B97,72,76,100,0,33.8,N,Y,1,14.71,30.05,7.8,12.83,4.08,12.83,12.67,24.67,100,2,3.42,71,9.6,165.5,12,2,0,12.5,11.67,30.37,8.52,21.85,643.3
2,40,4,793,72,74,20,0,22.8,N,N,1,14.17,24.55,8,13,4.17,12.58,15.33,22,96.8,2,3.29,78.5,7.4,184.5,14,1.83,0.17,14.5,5,30.02,6.7,23.32,558.5
2,40,5,INBRED_100,85,89,100,0,39.2,N,N,1,11.51,23.18,?,10.17,4.33,8.5,15.83,15.33,83.6,1,?,72.75,8.1,206.5,16,0.17,0.33,16.67,15.33,24.6,9,15.6,433.8
2,40,6,2FADB,71,73,100,0,30,N,N,1,16.03,31.09,7.9,12.67,4.67,12.67,13.83,25.5,100,2,4.02,75.5,8.6,188.5,14.5,1.83,0,14.33,7,26.17,6.6,19.57,723.5
2,40,7,LH1,75,83,0,10,29.6,N,N,1,15.98,24.23,?,13,3.8,12.6,13.8,23.8,96.9,1,4.53,74.25,8.25,147.5,12.5,0.17,0,13.67,5,31.43,7.45,23.98,507.2
2,40,8,N28,76,78,0,10,25.3,N,N,1,16.58,32.99,?,11.5,3.75,7.5,14.33,7,65.2,2,4.6,78.25,7.4,192,15.5,2,0,16.17,11.67,28.6,10.17,18.43,174.1
2,40,9,B97,75,78,100,0,35.8,N,Y,1,15.48,30.49,8,13.08,4.25,12.75,14,22.5,97.5,2,3.48,74.5,9.35,165,12.5,1.33,0.17,12.83,11.33,31.03,8.25,22.78,660.8
2,40,10,W182BN,67,68,0,100,47.4,N,N,1.125,15.93,21.6,?,14.92,3.58,14.08,13.67,25.17,94.4,?,3.13,65.5,7.5,169,12,0.33,0,11.83,13,31.45,13.37,18.08,513.6
2,40,11,B73Htrhm,75,76,0,2,16.2,N,Y,1,17.15,20.15,8,13.83,4.25,12.92,18,27.5,93.4,1,3.12,74.75,8.55,192,14.5,2.17,0,16,6.5,25.88,8.55,17.33,677.6
2,40,12,B97,73,75,100,0,35.7,N,Y,1,12.87,31.3,?,11.83,4,11.5,13.67,21,97.2,2,3.96,62.75,9.25,166.5,12,2,0.17,12.67,13.33,22.88,6.28,16.6,516.6
2,40,13,S8324,68,71,2,0,26.5,N,N,1,11.93,24.73,8,12.08,4.17,12,15.83,23.67,99.3,3.5,3.17,71.5,8.05,155.5,12,1.5,0.33,12,7.17,21.88,8.43,13.45,673.4
2,40,14,LH39,71,71,20,0,?,N,N,1,16.31,18.85,7.8,15.17,3.92,13.75,13.5,24.17,90.6,?,3.32,75.25,9.15,145,10.5,1.83,0,11.83,6,27.57,8.17,19.4,486.5
2,40,15,PHKM5,62,63,0,1,?,N,N,1.125,5.7,22.9,?,10.67,3.33,10.42,12.33,20,97.7,?,3.02,66.75,6.35,145,11.5,1,0,13.5,7.5,24.5,7.95,16.55,411.2
2,40,16,FR19,71,72,0,95,?,N,N,1,15.58,18.04,7.5,15.58,4,14.42,17.67,30.83,92.6,1,4.69,75.25,9.45,185,14,0.83,0,14.83,6.5,30.78,8.18,22.6,558.7
2,40,17,PHTE4,67,69,0,90,?,N,N,1,13.72,17.53,7.4,14.17,3.92,14,14,30,98.8,1,3.19,69.75,6.9,166,11.5,0,0,13,3.67,39.37,8.3,31.07,485.3
2,40,18,PHW53,75,75,0,5,29.8,N,N,1,18.06,24.96,7.6,14.17,4.08,13.67,16.33,26.5,96.5,1,4.07,73.75,8.45,160,13.5,1.67,0,16,10.33,32.5,9.9,22.6,660.4
2,40,19,LH169Ht,71,73,0,75,?,N,N,1,8.37,19.71,?,10.5,3.92,9.67,17.33,21.17,92.1,1,3.52,66.5,8.6,164,12.5,0.67,0,13.67,6.67,31.43,7.5,23.93,463.3
2,40,20,LH184,79,81,20,0,18.4,N,N,1,9.44,24.93,?,10.33,4,10,15.5,19.33,96.8,1,4.09,79.25,8.8,170,13,2,0,14.33,6.67,28.87,8.9,19.97,477.1
2,40,21,A305,67,68,60,0,49.5,N,N,1,13.16,30.84,?,10.92,4.25,9,14.67,15,82.4,?,3.26,65,7.75,174.5,11.5,1.33,0,13.67,28.67,37.13,21.13,16,478.3
2,40,22,B97,75,76,100,0,38.3,N,N,1,14.3,27.51,8.2,13.08,4,12.92,13.67,25.5,98.8,2,3.83,66.75,9.6,168,12,2.67,0,13.67,13,32.4,7.93,24.47,583.3
2,40,23,PH5HK,71,72,0,0,28.4,N,N,1,14.8,22.91,7.6,13.92,4.25,13.08,16.33,28.33,94,2,3.03,73,7.75,182,11.5,1.67,0,13.67,13.33,40.63,12.83,27.8,782.1
2,40,24,Va99,73,76,10,0,22.8,N,N,1,17.17,24.6,8.1,15.83,4,15.67,15.5,25.83,99,2,3.32,82.5,9.6,192,13,0.67,0,15,14.33,37.1,13.43,23.67,650.4
2,40,26,R113,71,73,0,35,?,N,N,1,18.49,25.96,8.4,14.33,4,13.5,14.5,23.17,94.2,2,4.35,70.5,10.1,165.5,13,1,0,14,23,28.23,10.6,17.63,526.9
2,40,27,T141,65,69,0,30,26.4,N,N,1,17.67,22.86,6.9,15.58,3.75,15,12.83,31.67,96.3,2,3.73,81.75,8.6,190.5,14.5,1,0,16,14.33,28.4,9.8,18.6,646.4
2,40,28,F118,78,79,0,80,20.9,N,N,1,15.88,31.47,8.5,12.58,4.42,11.67,14.33,18,92.8,1,3.79,92.5,8.85,180.5,12,2.67,0,14.33,12.33,24.73,10.53,14.2,537.2
2,41,1,LH218,76,78,0,0,37,N,N,1,18.2,30.62,8,17.17,3.92,16.33,10,31.5,95.1,1,2.74,75.75,9.25,198,13,1.33,0,14.33,4,31.33,5.8,25.53,657.4
2,41,2,LH194,75,75,0,0,18.8,N,N,1,15.23,27.27,?,13.5,4,12.57,15.43,21.29,93.1,2,2.97,78.25,7.4,162,13,1.33,0,15,6,30.8,7.77,23.03,548.9
2,41,3,CS405,69,71,0,5,27.6,N,N,1,11.48,22.04,7.7,13.83,4.08,13.08,15.83,31.67,94.6,3,3.19,70.25,7.9,181,13.5,1,0,15.33,4.67,24.57,9.07,15.5,761.6
2,41,4,C15,65,65,0,100,?,N,N,1,10.26,18.81,?,11.17,3.5,9.92,14.5,20.83,88.8,?,2.84,70.5,6.65,123,9.5,0.67,1,13,12.33,27.2,8.9,18.3,315.6
2,41,5,A321,71,73,100,0,34.7,N,N,1,13.68,22.85,7,15,4,13.83,14.17,25.17,92.2,1,2.49,70.5,8.55,144,10.5,0,0,12.33,9.67,28.3,9.1,19.2,526.8
2,41,6,A415-1-3_INBRED,77,85,100,0,36,N,N,0.75,15.53,24.54,?,16.5,3.42,14.75,10.67,24.33,89.4,1,4.75,76,7.9,200.5,15,4,0,16.67,21.67,36.3,13.63,22.67,301.7
2,41,7,A673,65,72,0,0,?,N,N,1,6.59,19.16,?,11.08,3.58,10.33,14.5,22.17,93.2,2,2.81,60.75,7.5,133.5,11.5,1,0,12.67,7,27.8,9.77,18.03,375.9
2,41,8,B97,75,78,5,0,31.8,N,Y,1,15.18,30.75,7.5,12.83,4.17,12.83,12.83,23.33,100,3,3.98,65,10.4,168,12.5,2,0.67,15,11.67,31.17,8.47,22.7,597.5
2,41,9,INBRED_109,77,79,0,100,32.4,N,N,1,6.24,26.26,?,10.25,3.25,9.83,11.67,19.17,95.9,0,3.51,89,6.8,165,12.5,1,0,14,14.33,40,15.77,24.23,390.6
2,41,10,B52,81,83,0,95,31.1,N,N,1,10.2,14.78,?,11.83,3.5,10.33,16,23,87.3,1,3.06,76.5,8.05,165.5,13.5,0.67,0,15.67,6,29.37,7.87,21.5,335.2
2,41,11,29MIBZ2,66,68,0,0,45.6,N,N,1,12.67,23.43,7.2,13.58,3.17,12.5,13.67,23.33,92,2.5,4.37,74.5,8.25,150,10,1,0,13,9.67,30.23,8.77,21.47,546.4
2,41,12,NC328,76,77,0,0,28.1,N,N,1,13.5,20.56,7.6,13.67,4.08,13.25,16.33,29.33,96.9,2,3.21,78.25,8.85,193.5,14,2,0,16.33,6,25.4,7.37,18.03,701.9
