GenotypeID DaysToPollen_mean DaysToSilk_mean RootLodgingPct_mean StalkLodgingPct_mean LeafAngle_mean PoorGerm_mean PotentialPollenContamination_mean EarsPerPlant_mean CobWeightGrams_mean HundredKernelMassGrams_mean GrainPercentMoisture_mean EarLengthCM_mean EarWidthCM_mean EarFilledLengthCM_mean KernelRowNumber_mean KernelsPerRow_mean PercentFill_mean SouthernRustSeverityScore_mean LeafAreaIndex_mean LeafLengthCM_mean LeafWidthCM_mean PlantHeightCM_mean ExtantLeafNumber1_mean NodesWithBraceRoots_mean TillersPerPlant_mean ExtantLeafNumber2_mean BranchesPerTassel_mean TasselLengthCM_mean BranchZoneLengthCM_mean TasselSpikeLengthCM_mean TotalGrainMassGrams_mean
A627 71.076568720237 73.2758451740822 25.9075657490145 15.5482442542614 33.7012149859979 0.00690670266299322 0.0912165568458526 1.00534595261327 14.096598744606 23.9890082278968 8.28062040258239 13.2522572962918 3.77286793264729 12.0275740232732 13.736650344628 23.5550543105418 91.1742399872829 2.25654109883701 3.54143007527124 75.5918597407193 8.199719376997 175.263153598718 12.6508868527016 1.35255021329052 0.0218718947748267 14.4452556888897 9.21459600853267 28.835 10.315 18.52 529.85
A632 71.5553825158972 73.7393260424678 30.3320890699325 18.7741698610651 30.5679013178023 0.00952228016576155 0.0657029632137463 1.01327180501253 13.4106205275231 23.4091152390178 8.31085459837532 13.3298939210099 3.68085168845477 12.1018450908345 13.7462770451977 23.9095826804298 90.9204641760273 2.05350881422888 3.55625448221692 74.8118377794648 8.23493711042997 172.422651036337 12.7000098235609 1.32219592195199 0.0154513975600775 14.3242681510059 11.2619675525708 30.115 8.4 21.72 588.55
A634 71.403601987136 73.9649731846011 31.8213691968388 10.8896925347051 30.4316623457246 0.00947278409422843 0.065923549729113 0.995113936660325 13.754219764429 23.6196253950795 8.31045867304806 13.8979927253214 3.66915086364987 12.4948726006497 13.745853775663 24.5525875126333 90.9175206477361 1.80954738309327 3.52194367609438 75.0817005221256 8.21417845565432 171.651725263754 12.7168737366475 1.32201192407276 0.0125187473412739 14.2406205735277 11.3108638739071 25.715 6.785 18.93 403.55
A635 70.9885917799017 73.3334278630797 30.5294801727673 16.4802933504522 30.4497313681359 0.00949062086949201 0.0663978075224417 1.01028604183821 13.6141991563489 24.1255209291381 8.31040326219985 14.0786312943123 3.72323467765919 12.7722861393236 13.7454772790126 24.8558849738005 90.9213102739372 1.84779046476225 3.52527845797832 75.3432331077129 8.19343919975699 173.009582905812 12.6511055113307 1.32208263971322 0.0128852743007075 14.1932544156211 9.91065754119287 29.515 6.515 23 495.95
A648 70.6763499127065 72.9675375800483 31.5724757735813 13.944070907493 30.4637771114546 0.00947093376039355 0.0661067681347015 1.01171757118419 13.6634464834675 23.8184135825534 8.31048024603085 14.1433095617641 3.67922402913434 12.8607520249086 13.7451113323373 24.8509986247427 90.9219741490319 1.72761893870199 3.52963346381376 75.2816822481757 8.15408954728863 172.139848494271 12.5696915491899 1.32191095431187 0.0123167814851267 14.1449542711468 9.92144761105815 31.78 9.765 22.015 575.55
A649 72.2293633545776 74.8084807530078 28.3530938058213 18.131518984345 30.9142383618483 0.0116249463920257 0.0783849344323899 1.01073417090535 13.7296796439774 23.9350895799751 8.34085442281863 13.2700003181103 3.70169063245553 11.9498038605842 13.6681383096734 23.3549540637277 90.2998316022433 1.84495563663854 3.56615610655557 76.2267053449883 8.35036540193174 174.180946698904 12.728253153556 1.32665614437119 0.0224500717750564 14.2902357900305 10.9151180620016 30.035 7.57 22.465 472.9
A651 71.3777860254409 73.2883665615499 34.1549072242443 20.8700847325671 31.1549887654931 0.00692130978473979 0.0743071644462122 1.00531178989537 13.523584850126 23.8731088440549 8.2808257647646 13.0477018934607 3.63311813731477 11.9454295342193 13.7359565940231 23.4504222067956 91.1726087470568 1.95414347587654 3.52533565635462 74.4670406297301 8.22676932394329 173.413944885416 12.6485803750685 1.26998502199621 0.0187845757963033 14.2597483245713 10.6168354850709 20.73 11.215 9.515 348.8
A654 72.0942072951157 74.5661368568254 29.7314152311448 16.6362714275923 33.691872786691 0.00692736661507278 0.0662356793462728 1.00526657376658 13.6353447301572 23.969891957286 8.28082107342844 13.085832014446 3.69672133692526 11.8137421135782 13.7357575655491 23.1921521636765 91.0289351085863 1.88833059588615 3.54124405061587 75.5074408439055 8.21841648414874 171.186556708818 12.6897321788081 1.29001746393084 0.0193695570546594 14.1825498656748 10.9026528426086 28.65 7.25 21.4 418.8
A659 71.3091546401266 73.4957313545279 27.4600996501628 18.0373240976657 30.7380705127918 0.0429705265862437 0.0691777243516599 1.0034097928138 13.7284074767746 23.8554557545784 8.34072029347796 13.2207576033388 3.69610060829381 12.0988332215886 13.6683428493929 23.2882276348947 90.8507538626127 1.97296664520759 3.56600055672646 75.8950564190225 8.06742453118098 173.436802213634 12.6171170793418 1.28960320526986 0.0212961720632047 14.2781967328001 10.1690002124434 33 13.05 19.95 573.35
A661 72.3689148471143 74.7193650964167 29.2477049146234 18.9032806767769 33.2857173389531 0.00692855092343992 0.0710654886287355 1.0052746271287 13.8609873822044 23.9608070819983 8.28089096063567 13.0106840658122 3.74548946759159 11.757013519889 13.7363225353044 23.05277075299 91.0507110608229 1.8506971938628 3.55294581458955 75.4046762289054 8.22850692669107 172.668460462828 12.6697073688842 1.2923418352145 0.0195460984620877 14.2945123335117 10.7486660893648 29.485 5.715 23.77 496.65
A662 70.0324989826346 72.6542080724727 32.2169266472502 17.9454600629781 30.5570478467438 0.00954363378945568 0.0648831180420147 1.01646050788655 13.2463649523266 23.3154477579279 8.31075616925981 13.0749060593097 3.71483829852905 12.0064162012614 13.7466439342768 23.7278587004595 90.921974348466 1.98885425573716 3.54114851484511 74.5926242053111 8.15479950368264 172.977176784863 12.524634684896 1.32204807890037 0.0159785054685972 14.218072486838 9.87486474230997 33 8.23 24.765 468.75
A663 71.6302540302523 73.9573775237264 29.6501302130668 15.2413588740086 30.6383889860769 0.0539483852163657 0.0382815856116468 1.00780685811744 13.266580602428 23.6011208779139 8.34285047931526 12.767370108215 3.69482035272833 11.7475518592921 13.632120703773 23.170013838424 90.8690898948597 1.6468148211366 3.54774236012364 75.9888970134646 8.16532814037059 173.472247489174 12.6862717144705 1.31191839559633 0.00445745013545707 14.3262734904918 10.1030839451909 36.15 12.185 23.965 425.55
A672 69.6604144199421 71.5561181725203 23.4527601903608 18.6300914071616 30.7919844594183 0.0077615709207572 0.0658800734225357 1.00830845835882 14.2200247905149 23.757609249741 8.30434350381866 12.6731042798043 3.72229703680069 11.4005475798059 13.6895063980814 23.1052759107604 90.855833252236 1.93168147633039 3.60756702508867 76.2749807141644 8.19932684172801 171.481375656017 12.3840647940404 1.32864673757383 0.0223017287394821 14.1216072505449 10.0501939154407 30.47 9.97 20.5 569.1
A673 71.0732187544273 73.4477868924351 28.6414461716195 13.2382122264936 30.1177053248268 0.014528052277753 0.0710868847603404 0.993576402915086 13.7317318817208 24.3348901848673 8.34061063241965 13.9493668258251 3.66997603103492 12.2729457472246 13.6674552721761 23.8197476483723 88.7654376415303 2.11881405457229 3.56653146601622 77.0051623058731 8.09779087191079 174.005356118339 12.9773461273883 1.28882321067346 0.0140595755886093 14.3345151362152 9.31132943988346 27.635 10.07 17.565 385.15
A674 71.710800688654 74.3225495518488 33.6771740466095 16.0391595189596 30.36614088727 0.00692148376994538 0.0606275980477817 1.00528603794754 13.3601694151313 23.8741710611575 8.28074863213093 12.8426520513286 3.71570684048584 11.8086639435903 13.7361792521175 23.0262383606217 91.2080663389324 1.91152245992259 3.56581499801477 75.5142643147584 8.1793483463711 171.4762912698 12.5389751543543 1.28843949367485 0.0183180277925296 14.1428910486059 10.3678034388782 33.22 6.25 26.97 482.05
A679 71.9595884334597 74.6830774119332 28.2211710576002 19.0002018415666 32.051386957969 0.00692253699782157 0.0823915465954834 1.00528514139869 13.4384787150882 23.9676985401248 8.28076428062962 13.2373658501891 3.71505813668445 11.892536587254 13.7363241064893 23.1096886902343 91.0261960507194 1.97483473902191 3.56293790625683 76.4043742906584 8.19152635016624 171.916605328703 12.616857288083 1.29392449895456 0.0186534706977766 14.2319423793304 10.5360545309565 21.3 6.8 14.5 742.7
A680 72.124480471658 74.1136918910873 30.9602911573434 14.1998562677197 30.1241021139726 0.00694120091013244 0.0657608697227858 1.00529218897827 13.5849342088198 24.3266880447261 8.28040774710372 13.8766575631618 3.75283801439624 12.9231328301366 13.736491803271 25.1754737098259 91.7210019284646 1.78506921077953 3.62912070036345 76.1494602063469 8.14026499158288 172.519562407663 12.3976396643076 1.33060245782406 0.0114200902431198 14.0679247944814 8.2386098749018 26.78 6.565 20.215 554.4
A682 72.4462947627284 74.3433680104957 29.36424568076 15.2854946252599 29.8650754181693 0.0186305264873165 0.0743572271718127 1.00560533696572 13.7303579731671 24.2917624055445 8.34014808452878 13.6555037749465 3.75579470912078 12.6058126894771 13.668646226575 24.8021262966726 91.4133322485771 1.71997347354753 3.56655537243995 76.9788637225029 7.99640641704072 173.57004751654 12.4782112725856 1.33666497864971 0.0109290450113378 14.1810894135496 8.05591944492159 40.435 5.53 34.9 692.85
A71 71.3459772125392 72.9991423857565 26.5122162850555 11.5815679993505 29.9307227926608 0.00691279757754392 0.0884690244994598 1.00526570162243 13.0794100871782 23.8922953196766 8.28082719105144 13.5020370973179 3.68533127199427 12.3825303194386 13.735556677258 23.7624030973919 91.2191849094207 1.92855464559941 3.51226645103086 75.0209382941804 8.22026836329587 164.585613678539 11.9795840299814 1.28065772761876 0.0235482996456601 13.8890416157369 8.01256534603412 37.735 15.98 21.75 561.5
A73 71.7894050498123 74.4865450346021 32.3749147305888 17.8184772556086 30.8000846114589 0.0237406603436933 0.0702052840670428 1.01079394806528 13.7278716347075 23.5626866834099 8.3406633190037 12.977156605169 3.68659773952682 11.8737703298363 13.6684414815442 23.0718390652223 90.846073309829 1.91979422227735 3.5661253067016 75.7017124966359 8.24173910495695 172.765903373222 12.6129435518139 1.30181178889312 0.0232188348086871 14.2741986071773 11.4772888321326 27.665 9.38 18.285 559.5
A797NW 70.0776032972724 72.357570669383 36.2673241153842 19.0945659748224 30.6115913477698 0.00950421532595942 0.0658140693743727 1.00215241828096 14.4821352383744 23.9153952522353 8.31091951007112 13.1258520838273 3.71775251749152 11.7949338746898 13.7463104610857 23.4835899952183 90.9180064313868 1.93936503635158 3.42601931761044 74.2820870407116 8.48219563702235 171.38892438824 12.4328432565726 1.32243138113293 0.0158889498616233 14.15131511763 12.2269627963691 29.8 4.37 25.43 199.7
A96 73.8030690892508 76.5757306236385 31.5533583801421 18.8345179537617 31.1743027803347 0.0409479488905826 0.042363371295089 1.00777823004581 14.2690132797237 24.3357088552531 8.34192101992874 13.9859095277872 3.66271588594805 12.4614179937424 13.6314946487224 23.518342593412 90.8644924892569 1.60724155626839 3.58741327100892 76.2132593142759 8.42012910332263 173.601288225825 12.7218638213749 1.31239819253652 0.0117693877200449 14.4068037865009 13.011389214784 33.85 6.25 27.6 386.9
AM0776 71.079090355798 73.4501438002984 33.7057848330001 18.9959053630006 30.7800119868198 0.00777899904766196 0.0720738603462552 1.00835092831985 13.4192288989878 23.7584720111441 8.30840622662708 13.3016671872609 3.63862932334361 12.0890161065041 13.6888415189063 23.7915010959659 90.9548159702352 1.82846953904342 3.52941526315058 75.1057646211652 8.19952397487588 173.56854768161 12.6265804197822 1.32879004222899 0.0167114411760751 14.4599808860279 11.3396764556249 30.885 8.6 22.285 535.7
AQA3 71.7829668666774 74.3034691117749 27.6744503917757 13.0273123379903 30.6890743330601 0.0077205420896854 0.0524773243109173 1.00830098468803 13.7437076536773 23.7584247410291 8.26795782456292 13.6312510029877 3.73057683008932 12.2286931019904 13.6887644003748 24.4335611544828 90.6347943810705 1.98371387625474 3.58262335760103 75.8296804709786 8.1996176250739 173.296729798323 12.8188537226097 1.32835830311733 0.0180166212765839 14.2973040129066 9.70287274369287 31.27 7.785 23.485 554.05
AS6103 70.518317602339 73.051805048374 32.5335120305187 9.70192789540395 30.4682566540163 0.00949316934596439 0.0652218700000271 0.986004889365871 13.8064084143265 23.5723776970902 8.31056633897253 13.7694097299249 3.67721205761254 12.5093335505015 13.7455622161439 24.5362619958499 90.9198768292234 1.97909656983334 3.54431464965497 75.1471629571369 8.14564190979857 171.883184119281 12.558789953181 1.32182993419726 0.0137747340059067 14.1825433192388 10.069336439929 28.47 9.565 18.9 614.4
AusTRCF_306238 71.4364570695891 74.1302497087265 28.0879884134223 12.3579308939904 30.0769912009444 -0.0129113538592572 0.0705423180196334 0.993072639322776 13.7325374493458 24.1565464713463 8.34050306828492 14.6172969633463 3.68333675888163 12.9083598176167 13.6673968108714 24.5669520975519 89.0518108917701 2.09299121293016 3.56655645279684 77.4406264858473 7.9295120083046 174.73445854079 12.9855220096622 1.27780996105315 0.0124954172966762 14.3635110869762 8.73509453781294 31.55 7.915 23.63 658.95
B-18_INBR.FR.SUPERGOLD 72.3980414721198 74.0702062170395 23.959380677985 16.5265910588541 30.785699359624 0.00776032764812831 0.0766132045999935 1.00832088304946 13.1234163919554 23.7596967622326 8.30599616808778 13.3667798388713 3.65699285212103 12.1970097909337 13.6882018291437 23.8951811502347 91.0543339545619 1.80184663625804 3.57791747094105 75.1626482008031 8.1998212161591 169.031920530914 12.6535102014643 1.32868098769556 0.0209797723851039 14.0346225267755 9.73613690687615 35.63 18.57 17.07 325.1
B-28 70.9865257257044 73.6099263526418 30.3497356362394 19.8808527271112 31.2919366248505 0.0367326028281264 0.0935207982268929 1.0078231306639 13.2570510742554 23.3997493267201 8.33716641062496 12.6793624893743 3.73218017095825 11.4934564599197 13.6330104662703 22.4553668845393 90.8664162749079 1.96107783499093 3.54785301709904 76.2946305196168 8.18092862713802 172.943072987452 12.6050524793481 1.31166215134208 0.0573624213458768 14.2149315824522 11.569496914064 29.715 12.065 17.65 306.95
B10 71.8079168059444 73.9504613376664 21.587023964731 18.084217263495 30.7511640151136 0.00775976177996932 0.0703078219572098 1.00834545497118 12.8227026659385 23.7565780885354 8.29465115939382 12.9871209946075 3.69839168524322 11.8685474885355 13.689513104175 23.5371869515131 90.890486804838 2.14135587502258 3.63694171545564 76.209676188971 8.19914712945191 171.324441605421 12.6190852375576 1.32877973350587 0.0219440111690817 14.2863608336953 10.6821487187979 33.57 11.935 21.635 522.15
B101 72.6383618727627 75.2661469571193 31.4853069738618 18.5244418036447 30.784560740559 0.00775738172560936 0.0664136997083939 1.00832758454939 13.6227094577293 23.758658377735 8.28608054366316 13.3803007466571 3.67723954358185 11.9713422278134 13.6892641727602 23.6016404827086 90.7061733464785 1.80942704567513 3.6681052072787 77.0395877483035 8.19914945949421 172.699430564663 12.9353497069599 1.32849146563819 0.0164041024720371 14.6140410178964 10.9877533527805 34.785 13.63 21.15 436.35
B104 72.8736697064353 75.5181479333837 26.9290301670913 18.6528643535703 30.7738235183934 0.00775207538305338 0.0705722553444582 1.00832890054778 13.6575370317202 23.7597504792065 8.29351381245047 12.9807415953277 3.69962019947511 11.6004949621767 13.6891507836514 23.2854459850628 90.7025377272548 1.86222641400278 3.64679448416157 76.953434032033 8.19919829122519 172.971994477664 12.9008292448635 1.32847758758336 0.0152355339905366 14.4595265866225 11.0306006940571 27.385 7.385 20 539.2
B105 72.2628722843853 74.4539906847688 30.2978444592697 15.3081742259318 30.9481954412295 0.0069294998594644 0.0687117347825163 1.00529303872262 13.7073431576026 23.8974867987752 8.28057228841944 13.7998929905441 3.71389798912929 12.6913873001713 13.7367803414099 24.4653822326517 91.3943018507306 1.82991837414604 3.59738424872306 76.5800202660632 8.17398872445457 172.668757543994 12.7474616740091 1.30888096406328 0.0158926185285815 14.3406692765412 9.53808217122668 36.435 16.88 19.55 502.1
B106 72.5312505233289 74.9549452161103 31.6702113068582 18.4734867480661 30.6111158151166 -0.00536871633533609 0.146901610675004 1.00780299894827 13.8577510015314 23.5416941193333 8.33129905122771 13.3564450207058 3.7486410063093 12.1250869389214 13.6332508661717 23.9249076535243 90.8682990914226 1.95927761250827 3.59004291978387 76.9154713717195 8.2228022358153 174.299766249943 12.8940313538981 1.31202480002268 0.0268641338943332 14.5066460184591 11.2694893643132 31.2 9.3 21.9 541.7
B107 72.7537519073499 74.8021188779088 29.8662465335737 17.3444515791061 30.7544211626055 0.00776593014175542 0.0660660787610676 1.00835003498371 12.759422813927 23.7572350780985 8.30483057104334 13.0288231743078 3.57031376069924 11.8100472406617 13.6885326499769 23.6033925533177 90.9732159382831 1.8450650139384 3.57554160588292 76.0814113850217 8.19943490574499 171.869297826147 12.8138502195602 1.3288989061049 0.0195015957481577 14.3605184726269 10.8020154343834 30.085 10.12 19.965 550.55
B108 72.4976779570364 74.8828492726746 24.3313172383115 13.6204550474271 30.5748550142702 -0.0101372969415728 0.0645078006988243 1.00264776236517 13.7272387326313 24.1736575685885 8.34063040450799 13.4602444818179 3.73763577811679 12.22654978751 13.6682700012997 23.8793134645545 90.7699068302823 2.13365629527458 3.56598694756405 76.5587271287973 8.13892283196291 174.184604218694 12.664635732064 1.31087178301841 0.0239132428439405 14.25379847471 9.98682578711737 26.87 7.465 19.4 460.3
B109 72.6805570062346 75.4364449335676 25.8055217580845 17.6296976187449 31.0477036093801 0.00692187466562308 0.0709686482583151 1.00529007919084 13.2776239869136 23.6656111619886 8.2808118923953 12.9367294533766 3.70154773536691 11.8549415916889 13.7365691010411 23.1994830965536 91.1807778307756 1.85666305048567 3.5741619420522 75.9941639870887 8.19016267774064 171.526738442352 12.7538811784998 1.28749583419122 0.0187747065616727 14.3678402079556 10.3426327923316 29.47 8.95 20.515 686.2
